Topic Number,Score,Documents
465,0.00016032988101370545,42173
466,0.0021056022419741706,76687    142636    136961    24223    156578    62344    8854    146571    27083    19227    118018    58215    138510    163639    185502    166331
467,0.00012837725683771778,32912
468,0.00018459851433025006,96319
469,0.0005665342828246233,190224    190233    20506    33118    18855
470,0.0036972274348950275,78155    131294    138387    143088    166833    18103    177798    189585    191838    191223    126531    116368    163273    163313    135140    25683    25695    87692    2109    151542    167720    59180    134842    185077    15260    109251    94954    103276
471,0.0031788731551990364,142431    140461    119141    190315    29386    93536    86254    159027    116154    42185    112611    130721    48588    50705    71983    33175    47837    45932    177369    120833    14933    75652    14182
472,0.0009584145013802284,76872    69127    21861    58215    177369    13252    36117
473,0.0027419333857082793,82628    82732    140539    147988    148306    72273    190782    71317    36346    191578    84219    55418    67995    19455    29363    34086    181787    12474    139707
474,0.001087539466180996,37194    39114    144020    89575    23505    152277
475,0.0022286728006574294,73436    50998    179834    87221    89557    166757    116711    23375    23381    120751    169223    138827    95754    15747    119947
476,0.006386616681187084,72770    131696    136961    29748    63674    12346    71278    45716    190099    133537    87002    168374    125717    151129    103689    174408    90723    105269    94286    30930    10117    47046    140158    71596    35078    58768    58823    62129    44978    138613    187601    185440    103801
477,0.00010727548275619917,28693
478,0.0007739124172248782,30144    86716    105269    46024    18463
479,0.0005949343970886364,10117    59735    149917    134125    119924
480,0.00021132390176230724,45327
481,0.0001983039326718172,83894
482,0.0005801168644893846,142418
483,0.0008151805952487491,27315    160641    160695    150257    29307    15747
484,0.0011282439880192202,97702    41656    27008    146437    150086    163608    163766    183977    75595
485,0.00031984460564274213,148306    35489    106195
486,0.00043982123245010866,169235    182468    177204
487,0.0005411591458808748,147170    135242    55072    100525    80921
488,0.0003218123844732518,180263
489,0.00014550976465518478,171008
490,0.000961899417407028,143088    162644    68067    139741    16787    168283    75999
491,0.00023980966918377304,89575
492,0.00035580521728483346,22769    86961
493,0.0003248908769110207,165457    114982
494,0.0014209407553727688,21768    181515    40612    189904    8940    175350    101185    129296    160043    5435
495,0.0007815972528603685,142965    147281    116118    172608
496,0.0001687899268958096,18855
497,0.0002047889253882561,191223
498,0.0,191223
499,0.00031293649481774736,37065
